=1	=1	=1	=1
=62	=62	=62	=62
40	0	0	-phie
32	1	0	Quand
48	0	0	s'ouvrent
16	0	0	les
16	0	0	portes
32	0	0	de
16	0	0	l'en-
40	0	0	-fer
16	1	0	Que
16	0	0	la
16	0	0	nuit
16	0	0	su-
=63	=63	=63	=63
32	0	0	-ffit
16	0	0	pour
16	0	0	cou-
48	0	0	-ver-
8	0	1	-ture
32	1	0	Se
16	0	0	dé-
16	0	0	-fient
16	0	0	le
32	0	0	vice
16	0	0	et
16	0	0	la
8	0	0	ver-
=64	=64	=64	=64
4	0	1	-tu
16	1	0	Les
16	0	0	e-
40	0	1	-rreurs
16	0	0	pèsent
16	0	0	sur
64	0	0	les
32	0	1	coeurs
16	0	0	R
8	0	0	R
=65	=65	=65	=65
32	0	0	R
16	1	0	Seul
32	0	0	le
16	0	0	re-
16	0	0	-pen-
8	0	0	-tir
8	0	0	sin-
8	0	0	-cère
16	0	0	pour
32	0	0	les
16	0	0	mettre
32	0	0	à
16	0	0	l'é-
16	0	1	-cart
=66	=66	=66	=66
8	0	0	R
32	0	0	R
48	1	0	Né
16	0	0	pour
16	0	0	am-
48	0	0	-m'ner
16	0	0	ma
16	0	1	part
16	0	0	de
48	0	0	pro-
16	0	1	-grès
8	0	0	R
=67	=67	=67	=67
4	0	0	R
8	0	0	R
8	1	0	Pas
40	0	0	l'temps
16	0	0	pour
64	0	0	les
16	0	0	re-
8	0	1	-grets
=68	=68	=68	=68
1	0	0	R
=69	=69	=69	=69
1	0	0	R
=70	=70	=70	=70
1	0	0	R
=71	=71	=71	=71
1	0	0	R
=72	=72	=72	=72
1	0	0	R
=73	=73	=73	=73
2	0	0	R
4	0	0	R
16	0	0	R
*>Verse3	*>Verse3	*>Verse3	*>Verse3
16	1	0	J'vis
16	0	0	d'haine
32	0	0	et
=74	=74	=74	=74
40	0	0	d'eau
32	0	0	fraiche
16	0	0	R
4	0	0	R
32	0	0	R
16	0	0	d'i-
16	0	0	-lli-
16	0	0	-cite
64	0	0	et
8	0	0	d'pé-
32	0	1	-ché
16	0	0	R
=75	=75	=75	=75
16	0	0	R
32	1	0	Mon
8	0	0	seul
8	0	0	taf'
16	0	0	j'rappe
32	0	0	sur
16	0	0	S
32	0	0	P
16	0	0	douze
32	0	0	M
16	0	0	P
32	0	1	C
16	0	0	R
=76	=76	=76	=76
16	0	0	R
32	1	0	J'vois
16	0	0	pas
16	0	0	mes
16	0	0	frères
32	0	0	a-
16	0	1	-gir
16	0	0	à
16	0	0	jeun
16	0	0	sans
16	0	0	le
48	0	0	biz
16	1	0	In-
32	0	0	-ca-
16	0	0	-pable
32	0	0	de
=77	=77	=77	=77
32	0	0	R
16	0	0	sur-
8	0	1	-vivre
16	0	0	ils
16	0	0	s'lèvent
16	0	0	le
16	0	0	ma-
16	0	0	-tin
32	0	0	mais
16	0	0	juste
48	0	0	pour
16	0	0	pi-
32	0	1	-sser
16	0	0	R
=78	=78	=78	=78
16	0	0	R
16	1	0	Des
16	0	0	soi-
64	0	0	-rées
16	0	0	sans
32	0	0	chè-
16	0	0	-ques
16	0	0	et
32	0	0	sans
8	0	0	Ke-
32	0	1	shné
16	0	0	R
8	0	0	R
32	1	0	C'est
16	0	0	telle-
32	0	0	-ment
=79	=79	=79	=79
32	0	0	R
16	0	0	naze
16	0	0	qu'pour
32	0	0	ki-
8	0	0	-ffer
8	0	0	j'dois
16	0	0	me
16	0	0	dé-
16	0	0	-fon-
16	0	0	-cer
32	0	0	au
8	0	0	whi-
32	0	0	-sky
16	0	0	R
=80	=80	=80	=80
16	0	0	R
16	1	0	Du
48	0	0	son
16	0	0	pour
16	0	0	lé-
24	0	1	rou
32	1	0	Un
16	0	0	pu-
64	0	0	-tain
16	0	0	d'flow
16	0	0	d'ban-
16	0	0	-lieue
=81	=81	=81	=81
16	0	0	pour
16	0	0	les
80	0	1	khos
16	1	0	Beurs
16	0	0	ne-
16	0	0	-gro
16	0	1	peace
16	0	0	et
48	0	0	les
16	0	0	te-
16	0	0	-rro-
32	0	1	-ristes
16	0	0	R
=82	=82	=82	=82
16	0	0	R
32	1	0	E-
8	0	0	-clate
16	0	0	a-
16	0	0	-llo-
16	0	0	-ca-
32	0	1	-tion
32	0	0	in-
8	0	0	-ser-
8	0	1	-tion
8	0	0	R
16	1	0	Sous
16	0	0	pre-
=83	=83	=83	=83
16	0	1	-ssion
16	0	0	comme
16	0	0	nos
16	0	0	con-
16	0	0	-so-
16	0	0	-mma-
16	0	1	-tions
32	1	0	Dès
16	0	0	qu'on
8	0	0	sort
64	0	0	bé-
16	0	0	-dave
32	0	0	comme
16	0	0	si
16	0	0	c'est
=84	=84	=84	=84
8	0	0	per-
16	0	1	-mis
64	1	0	La
16	0	0	vie
8	0	0	c'est
8	0	0	R
32	0	0	R
64	0	0	des
16	0	0	griffes
16	0	0	a-
16	0	0	-vec
32	0	0	du
=85	=85	=85	=85
8	0	0	ver-
16	0	1	-nis
48	0	0	string
16	0	0	qua-
16	0	0	-tre
16	0	0	vingt
8	0	0	dix
8	0	1	C
16	1	0	Sui-
16	0	0	-cide
16	0	0	à
16	0	0	la
=86	=86	=86	=86
8	0	0	hi-
8	0	1	-lla
8	0	0	R
16	0	0	trop
16	0	0	fa-
16	0	1	-ya
16	0	0	pour
16	0	0	a-
16	0	0	-ller
8	0	0	pri-
8	0	1	-er
=87	=87	=87	=87
16	0	0	R
16	1	0	J'ai
16	0	0	peur
16	0	0	de
16	0	0	cri-
16	0	1	-er
16	0	0	quand
16	0	0	j'vais
8	0	0	gri-
8	0	1	-ller
16	1	0	qua-
16	0	0	-tre
16	0	0	vingt
16	0	0	douze
=88	=88	=88	=88
40	0	0	hard-
32	0	0	-core
16	0	0	R
16	0	0	R
16	0	0	de-
48	0	0	-puis
16	0	0	l'jar-
8	0	0	-din
32	0	0	d'E-
8	0	1	-den
32	1	0	J'a-
32	0	0	-vale
16	0	0	une
=89	=89	=89	=89
8	0	0	bou-
8	0	1	-teille
8	0	0	R
16	0	0	et
16	0	0	j'm'en-
16	0	0	-dors
16	0	0	a-
16	0	0	-vec
16	0	0	du
8	0	0	Wu-
8	0	1	Tang
