=1	=1	=1	=1
4	0	0	R
16.	0	0	ou
16	0	0	plu-
16	0	0	-tot
16	0	0	qu'tu
8	0	0	sais
16	0	1	pas
32	0	0	tu
=71	=71	=71	=71
8	0	0	sais
16.	0	1	pas
32	1	0	Mais
16	0	0	dans
32	0	1	c'cas
16.	0	0	j'peux
16	0	0	rien
8	0	0	pour
8	0	1	toi
16.	0	0	j'ai
16.	0	0	pas
16	0	0	la
=72	=72	=72	=72
16.	0	0	clé
16	0	0	du
16	0	0	bon-
8	0	1	-heur
32	1	0	J'ai
8	0	0	meme
32	0	0	ja-
16.	0	0	-mais
32	0	0	é-
16	0	0	-té
32	0	0	à
16	0	0	la
16	0	0	hau-
8	0	1	-teur
=73	=73	=73	=73
16	0	0	R
16	0	0	pour
16	0	0	c'genre
16	0	0	de
8	0	0	truc
16	1	0	Mais
16	0	0	auj-
16	0	0	-our-
16	0	0	-d'hui
16	0	0	j'ai
8	0	1	peur
16	0	0	car
16	0	0	l'hor-
16	0	0	-loge
=74	=74	=74	=74
16	0	0	R
16	0	0	a
16	0	0	tour-
16	0	0	-né
4	0	0	R
2	0	0	R
