**recip	**break	**rhyme	**lyrics
=6	=6	=6	=6
8.	.	A	-geaient
16	4	.	Les
=88	=88	=88	=88
16	.	.	di-
16	.	.	-ffé-
16	.	.	-rents
16	.	.	s'e-
16	.	.	-ffa-
16	.	A	-caient
16	.	.	et
16	.	.	les
8	.	.	rires
16.	.	.	é-
16.	.	.	-cla-
8	.	A	-taient
16	4	.	Beau-
=89	=89	=89	=89
8.	.	.	-coup
16	.	.	di-
8.	.	.	-sait
16	.	.	que
16	.	.	nos
16	.	.	soi-
16	.	.	-rées
16	.	.	é-
16	.	.	-taient
16	.	.	sau-
16	.	A	-vages
16	.	.	Et
=90	=90	=90	=90
16	.	.	fa-
16	.	.	.
16	.	.	-llait
16	.	.	ren-
16	.	.	-trer
16	.	.	avec
32	.	.	une
32	.	.	-tte
16	.	.	.
16	.	.	ou
16	.	.	une
8	.	.	ha-
4	.	A	-che
=91	=91	=91	=91
8	4	.	Fou-
8.	.	.	-taises
16	.	.	c'é-
16	.	.	-taient
16	.	.	le
16	.	.	ra-
16	.	.	-gots
16	.	.	des
16	.	.	ja-
16	.	A	-loux
16	3	.	Et
16	.	.	quoi
16	.	.	qu'on
=92	=92	=92	=92
8	.	.	en
8.	.	.	dise
16	.	.	nous
16	.	.	on
8	.	.	s'a-
16	.	.	-mu-
16	.	.	-sait
16	.	.	beau-
8.	.	A	-coup
16	4	.	Au-
=93	=93	=93	=93
16.	.	.	-jour-
16.	.	.	-d'hui
16	.	.	en-
8.	.	.	-core
16	.	.	on
16	.	.	peut
16	.	.	en-
16	.	.	-ten-
16	.	.	-dre
16	.	.	des
16	.	.	fill-
16	.	.	-es
16	.	.	dire
