=1	=1	=1	=1
12	0	0	E
=88	=88	=88	=88
2	0	1	D
4	1	0	Il
4	0	0	m're-
4	0	0	-vend
4	0	0	les
4	0	0	memes
4	0	0	pro-
=89	=89	=89	=89
2	0	1	-duits
4	0	0	que
4	0	0	j'a-
4	0	0	-chète
4	0	0	l'a-
4	0	0	-près-
4	0	0	mi-
=90	=90	=90	=90
2	0	1	-di
2	0	0	R
20	1	0	quatre
32	0	0	ou
20	0	0	5
16	0	0	fois
=91	=91	=91	=91
2	0	0	R
4	0	0	R
4	0	0	plus
10	0	0	cher
20	0	0	la
=92	=92	=92	=92
20	0	1	nuit
20	0	0	dans
20	0	0	ma
16	0	0	rue
8	0	0	R
4	0	0	R
4	0	0	R
4	1	0	Ca
=93	=93	=93	=93
2	0	0	vole
4	0	0	R
4	0	0	ca
2	0	0	viole
4	0	0	R
4	0	0	mais
=94	=94	=94	=94
16	0	0	R
28	0	0	qu'est-
4	0	0	-c'que
20	0	0	tu
16	0	1	veux
8	0	0	R
4	0	0	R
8	0	0	R
20	1	0	A
=95	=95	=95	=95
20	0	0	cha-
32	0	0	-cun
12	0	0	sa
4	0	0	ban-
4	0	1	-lieue
4	0	0	R
4	0	0	la
=96	=96	=96	=96
4	0	0	mie-
4	0	1	-nne
4	0	0	je
4	0	0	l'ai-
2	0	1	-me
4	0	0	R
4	2	0	Et
=97	=97	=97	=97
2	0	0	elle
20	0	0	s'a-
32	0	0	-pe-
8	0	1	-lle
4	0	0	R
2	0	0	R
=98	=98	=98	=98
0.5	0	0	R
=99	=99	=99	=99
0.5	0	0	R
=100	=100	=100	=100
0.5	0	0	R
=101	=101	=101	=101
0.5	0	0	R
=102	=102	=102	=102
0.5	0	0	R
=103	=103	=103	=103
0.5	0	0	R
=104	=104	=104	=104
0.5	0	0	R
=105	=105	=105	=105
0.5	0	0	R
=106	=106	=106	=106
0.5	0	0	R
=107	=107	=107	=107
0.5	0	0	R
=108	=108	=108	=108
0.5	0	0	R
=109	=109	=109	=109
0.5	0	0	R
=110	=110	=110	=110
0.5	0	0	R
=111	=111	=111	=111
0.5	0	0	R
=112	=112	=112	=112
0.5	0	0	R
=113	=113	=113	=113
0.5	0	0	R
=114	=114	=114	=114
*>Verse5	*>Verse5	*>Verse5	*>Verse5
4	1	0	Porte
4	0	0	de
4	0	0	la
4	0	0	Cha-
16	0	0	R
16	0	0	-pelle
8	0	0	R
4	0	0	R
2	0	0	R
=115	=115	=115	=115
4	0	0	ou
4	0	0	ter-
8	0	0	R
8	0	0	-mi-
4	0	0	R
2	0	1	-nus
2	0	0	R
=116	=116	=116	=116
4	1	0	Tout
8	0	0	l'monde
4	0	0	R
4	0	0	de-
2	0	0	-scend
4	0	0	R
8	0	0	reste
=117	=117	=117	=117
4	0	0	R
4	0	0	ou
4	0	0	prend
4	0	0	son
2	0	1	bus
2	0	0	R
=118	=118	=118	=118
2	1	0	Bien-
2	0	0	-ve-
2	0	1	-nue
2	0	0	R
=119	=119	=119	=119
2	0	0	dans
2	0	0	ma
2	0	1	rue
4	2	0	Où
4	0	0	la
=120	=120	=120	=120
4	0	0	crasse
4	0	0	colle
4	0	0	à
4	0	0	tes
4	0	0	pieds
4	0	0	sur
4	0	0	le
4	0	0	tro-
=121	=121	=121	=121
4	0	0	-ttoir
