**recip	**break	**rhyme	**lyrics
=9	=9	=9	=9
16	.	.	ma
8	.	A	chambre
16	3	.	Tu
16	.	.	sais
=67	=67	=67	=67
8	.	.	.
16	.	.	tout
16	.	.	a
16	.	.	chan-
16.	.	A	-gé
32	.	.	de-
16	.	.	-puis
8	.	.	l'onze
16	.	.	sep-
8..	.	A	-tembre
32	4	.	Mais
16	.	.	pour
=68	=68	=68	=68
8	.	.	l'reste
16	.	.	c'est
16	.	.	i-
8..	.	A	-dem
16.	.	.	du
16	.	.	kif-
16	.	.	kiff
16	.	.	au
16	.	.	fi-
16.	.	A	nal
32	3	.	T'as
16	.	.	r'co-
=69	=69	=69	=69
8	.	.	-nnu
16	.	.	la
16.	.	.	voix
16.	.	A	qu't'aimes
16	.	.	la
16	.	.	meme
16	.	.	si-
16	.	.	-gna-
8	.	.	-ture
16	.	.	vo-
8.	.	A	-cale
=70	=70	=70	=70
8	4	.	Cha-
16	.	.	-cal
32	.	.	à
32	.	.	l'a-
8.	.	.	-rrache
16	.	.	du
16	.	.	hip-
16	.	.	hop
16	.	.	sans
16	.	.	com-
8	.	A	-plexe
16	4	.	Tell-
16	.	.	-'ment
=71	=71	=71	=71
16.	.	.	gra-
16	.	.	-vé
16	.	.	dans
16	.	.	la
16.	.	.	roche
16	.	.	j'a-
16	.	.	-llume
16	.	.	mes
8	.	.	clopes
16	.	.	au
16	.	.	si-
8.	.	A	-lex
=72	=72	=72	=72
8	4	.	Riche
16	.	.	pas
16	.	.	en-
8	.	.	-core
16	.	.	tou-
16	.	.	-jours
16	.	.	l'meme
16	.	.	pro-
8	.	.	-blème
16	.	.	de
16	.	A	flouze
8	4	.	Cette
=73	=73	=73	=73
32	.	.	ma-
32	.	.	-la-
16	.	.	-die
16	.	.	in-
16	.	.	-cu-
16	.	.	-rable
16	.	.	qui
8	.	.	s'soigne
16	.	.	par
16	.	.	pack
8	.	.	de
8.	.	A	douze
16	4	.	ma
=74	=74	=74	=74
8.	.	A	belle
16	.	.	y a
4	.	A	pire
